id_municipio,pc1_2006_2010_score,pc1_2006_2010_score_z,pt_share_mean_2006_2010
1303908,0.819667440336419,1.354274499669268,0.820837478079499
1303957,0.7618209059879489,0.9859752436958201,0.7618026187378009
1304005,0.9097247041905543,1.927654109114439,0.9084550425432595
1304062,0.8348207354574945,1.4507530075262518,0.8344917895972939
1304104,0.8061168642441062,1.2680002371050423,0.8072193139531133
1304203,0.8999736680600516,1.865570885075464,0.8993020062076564
1304237,0.7131355442184375,0.6760036487080654,0.7089145296490071
1304260,0.8803250101142138,1.7404711503405306,0.8784288833334704
1304302,0.905898302313324,1.9032920452447204,0.9050383035853035
1304401,0.8919673898291429,1.8145962441782766,0.8910734934228697
1400027,0.29738594319993855,-1.9710048618444875,0.2994461529587885
1400050,0.38889980686295156,-1.3883513238588598,0.39001294704856665
1400100,0.3218932098276191,-1.814971174319759,0.3231477729487524
1400159,0.3081289033262241,-1.9026062228244123,0.3087099343632945
1400175,0.33121064229481173,-1.7556486326342404,0.33108263392600645
1400209,0.4127112399211019,-1.236747892853831,0.41583901606344237
1400233,0.47342926322193096,-0.8501663446635503,0.4742554258842193
1400282,0.49144774055740953,-0.7354456985405784,0.49241186821430866
1400308,0.45127105451051547,-0.9912439714226119,0.45298697941773913
1400407,0.42656174832345717,-1.1485640111935747,0.4247850018307997
1400456,0.29572859640831184,-1.981556913010924,0.29637752042266646
1400472,0.5641252311076058,-0.27272021295818244,0.5674315822865041
1400506,0.5154093460004768,-0.5828861449561134,0.5170244899946443
1400605,0.5096669174118565,-0.6194472319856157,0.5129396467698477
1400704,0.5659558635362093,-0.2610648809835129,0.5645644589970739
1500107,0.6781498710580195,0.45325569085995726,0.6782459992575357
1500131,0.5863581021956,-0.1311672232745675,0.5848768048773135
1500206,0.6068797641979269,-0.0005092170184770081,0.6046816106479229
1500305,0.5216380097482728,-0.5432292795991883,0.5194203324054378
1500347,0.5393281116612094,-0.43059934513533815,0.5412993094090783
1500404,0.4629043638907273,-0.9171766268963057,0.4629205829706725
1500503,0.7068904217040617,0.6362419931237935,0.7095289509581352
1500602,0.38229953074035905,-1.4303741833533705,0.3832635592333974
1500701,0.34633295318456003,-1.6593673962209694,0.34311470834271096
1500800,0.5779705896351999,-0.1845691196933638,0.5802662573765237
1500859,0.3099385480751651,-1.8910845159128755,0.30794475584507397
1500909,0.6215480851415188,0.09288154097163469,0.6205174759622156
1500958,0.5657810165072893,-0.2621781029143636,0.5671834485916879
1501006,0.6225688973599511,0.09938088245806447,0.6236605128078297
1501105,0.6207191668589055,0.08760395623492016,0.6181138053749047
1501204,0.6975710395198409,0.5769070379144758,0.6985270314456946
1501253,0.46981543427469263,-0.8731749920695535,0.4699594869010998
1501303,0.655080139346699,0.30637454887826615,0.6570088658400481
1501402,0.5258665647683375,-0.5163067736051228,0.5272179817601022
1501451,0.5467583631873186,-0.38329217039127395,0.5485082955167209
1501501,0.5765539693321672,-0.19358850537446345,0.5785921275941344
