municipality_id,state,pct_votes_pt_2018_runoff,pct_votes_pt_2014_runoff,total_valid_votes_2018_runoff,exit_rate_2018,log_gdp_pc
1101757,RO,0.3239297203662459,0.477685579726396,4041,0.1684072170242845,9.582266575738116
1101807,RO,0.3498259572352064,0.4979423868312757,4022,0.026557937832323172,9.973299370294555
1200013,AC,0.2010827532869296,0.3515749284123449,6465,0.09532344184054127,9.732307427212865
1200054,AC,0.4157275231655397,0.4816266536011759,3993,0.03805655400719657,9.418300746869003
1200104,AC,0.2691500964846044,0.3926015279453156,11919,0.2302241709529877,9.741266701571739
1200138,AC,0.2141176470588235,0.3400111296605453,5950,0.01575099732454972,9.657934502575488
1200179,AC,0.2180285083316603,0.2948769665187575,4981,0.11814932429854634,9.570558264098871
1200203,AC,0.2006416014371872,0.3870579469249727,38965,0.052254164220972336,9.679432530103014
1200252,AC,0.2438026474127557,0.3366165313456675,8310,0.17929276756790793,10.097805527931866
1200302,AC,0.4549861495844875,0.5977826689492134,11552,0.02545952855258226,9.26451171259343
1200328,AC,0.507168458781362,0.5574712643678161,2790,0.08476472627289242,9.167110160749095
1200336,AC,0.3087710014552189,0.5332968685901819,7559,0.03946978484792003,9.28609645713829
1200344,AC,0.4161745827984595,0.4710280373831775,3895,0.03627173274146052,9.603215851008164
1200351,AC,0.4902980596119224,0.5202221836486721,4999,0.027828324715479434,9.251557296640165
1200385,AC,0.2195267686424474,0.3246914977923695,8368,0.1974113669256266,9.50335321442576
1200393,AC,0.3890499194847021,0.5002815315315315,3105,0.058058928790863565,9.166438411695877
1200401,AC,0.1722637433904634,0.3070289602590642,191201,0.07549140343091358,10.008455873535715
1200427,AC,0.2610180012414649,0.4385245901639344,6444,0.04734073717728443,9.221240541171543
1200435,AC,0.535126234906696,0.5514563106796116,1822,0.005875044457781833,9.330753638648652
1200450,AC,0.1930860697692731,0.3111363452023684,12699,0.06652958688191685,9.697146370148094
1200500,AC,0.2354396650171298,0.3294348172187863,15762,0.04457498608169248,9.351568895562025
1200609,AC,0.3884504756987978,0.5801664355062414,13559,0.03241480350374302,9.360866095396183
1200708,AC,0.4082122703805979,0.49679990339331,8329,0.0869747459096623,9.483193646136488
1200807,AC,0.2235856227603431,0.3738583797888744,9209,0.07496165591612428,9.466788890737789
1300029,AM,0.7932584269662921,0.7837924407431134,6675,0.031027034044039635,9.28027689224375
1300060,AM,0.8007536504945831,0.7671505835468261,4246,0.024816556049188917,8.904336396805045
1300086,AM,0.6971614227086184,0.7719259585720581,5848,0.029096652888826693,9.082094128093672
1300102,AM,0.6203235591506572,0.657190635451505,5934,0.03346725338899035,9.27366851292949
1300144,AM,0.4862707535121328,0.6677665856200069,6264,0.023808827089449817,9.182813974574861
1300201,AM,0.825292547731472,0.629028349890962,4871,0.013286362092994079,8.903768518138934
1300300,AM,0.733447623551667,0.8135761354779282,16916,0.1026615114989311,9.126113025977325
1300409,AM,0.6535047998550987,0.5141643059490085,5521,0.03047416079654794,8.726210242912476
1300508,AM,0.9180833399225112,0.885598415542771,12647,0.01731426236744665,9.012770685026352
1300607,AM,0.8583315852038319,0.8686784441580104,14301,0.02239953995715457,8.908601531971842
1300631,AM,0.7558992134382082,0.8556449296179259,7501,0.03324316586046258,8.972425522659544
1300680,AM,0.8918918918918919,0.8669527896995708,7474,0.020131510056803758,8.916944761087336
1300706,AM,0.5252885136705135,0.6721005677210057,12911,0.01878634577260392,9.412223487969953
1300805,AM,0.8273814114924798,0.8257349808265871,12965,0.038491420526164874,8.924357828252793
1300839,AM,0.7131927212572374,0.8687002652519894,4836,0.03220720470020861,9.405758215085454
1300904,AM,0.6651485148514852,0.7746575342465754,5050,0.04525625741928085,8.852194165956854
1301001,AM,0.8022858096270961,0.8068641884431358,11987,0.0378516368540175,9.299915894739454
1301100,AM,0.6946564885496184,0.8063307592323572,13624,0.23787571442407035,9.03790664050655
1301159,AM,0.721447079928244,0.7951883507439063,10034,0.2085694538831639,9.341605725512636
