slug,label,category,family,data_frequency,term,estimate,std.error,conf.low,conf.high,statistic,p.value,event_time,reference_event_time,event_time0_estimate,estimate_ref0,conf.low_ref0,conf.high_ref0
ideb_publica_ef_initial_nota_saeb_media_padronizada,Publica Ef Initial Nota Media Padronizada,education,achievement,biennial,0,0.0327817870075851,0.0123268437067377,0.0086211733423791,0.056942400672791,2.6593820597941824,0.0078284133175136,0,0,0.0327817870075851,0.0,0.0,0.0
ideb_publica_ef_initial_nota_saeb_media_padronizada,Publica Ef Initial Nota Media Padronizada,education,achievement,biennial,2,0.0196603519702742,0.0173288205652903,-0.0143041363376949,0.0536248402782434,1.1345464566500214,0.2565653982497716,2,0,0.0327817870075851,-0.013121435037310898,-0.04708592334528,0.0208430532706583
ideb_publica_ef_initial_nota_saeb_media_padronizada,Publica Ef Initial Nota Media Padronizada,education,achievement,biennial,4,-0.046399450264824,0.0231740557378072,-0.0918205995109262,-0.0009783010187218166,-2.0022153562496947,0.0452615748134614,4,0,0.0327817870075851,-0.0791812372724091,-0.1246023865185113,-0.033760088026306916
ideb_publica_ef_initial_nota_saeb_media_padronizada,Publica Ef Initial Nota Media Padronizada,education,achievement,biennial,6,0.0135103161480126,0.0368738510755991,-0.0587624319601616,0.085783064256187,0.3663928706636493,0.7140719388330947,6,0,0.0327817870075851,-0.0192714708595725,-0.0915442189677467,0.053001277248601895
ideb_publica_ef_initial_nota_saeb_media_padronizada,Publica Ef Initial Nota Media Padronizada,education,achievement,biennial,8,0.0292160999245599,0.0631559895506465,-0.0945696395947072,0.1530018394438272,0.4626022034082893,0.6436495289813995,8,0,0.0327817870075851,-0.0035656870830251992,-0.1273514266022923,0.12022005243624209
ideb_publica_ef_initial_taxa_aprovacao,Publica Ef Initial Taxa Aprovacao,education,achievement,biennial,-8,0.232804633445845,0.1577161272106571,-0.076318975887043,0.5419282427787331,1.4760991000932593,0.1399172904577855,-8,0,1.081599053211132,-0.8487944197652869,-1.157918029098175,-0.5396708104323988
ideb_publica_ef_initial_taxa_aprovacao,Publica Ef Initial Taxa Aprovacao,education,achievement,biennial,-6,0.8249944753725044,0.1909136520719297,0.4508037173115221,1.1991852334334867,4.321296389331418,1.5511514819097683e-05,-6,0,1.081599053211132,-0.25660457783862756,-0.6307953358996099,0.11758618022235479
ideb_publica_ef_initial_taxa_aprovacao,Publica Ef Initial Taxa Aprovacao,education,achievement,biennial,-4,1.8305807967332768,0.2400069175958642,1.3601672382453829,2.3009943552211705,7.627200145187903,2.3990698260281628e-14,-4,0,1.081599053211132,0.7489817435221449,0.27856818503425096,1.2193953020100385
ideb_publica_ef_initial_taxa_aprovacao,Publica Ef Initial Taxa Aprovacao,education,achievement,biennial,-2,1.4767379440724353,0.2387822724374493,1.0087246900950346,1.944751198049836,6.184453849936774,6.231784045164013e-10,-2,0,1.081599053211132,0.3951388908613034,-0.0728743631160973,0.8631521448387041
ideb_publica_ef_initial_taxa_aprovacao,Publica Ef Initial Taxa Aprovacao,education,achievement,biennial,0,1.081599053211132,0.1223090316103251,0.8418733512548949,1.3213247551673697,8.843165864129247,9.30439511295731e-19,0,0,1.081599053211132,0.0,0.0,0.0
ideb_publica_ef_initial_taxa_aprovacao,Publica Ef Initial Taxa Aprovacao,education,achievement,biennial,2,0.5663938028380866,0.1746716471035334,0.224037374515161,0.9087502311610122,3.242620151754606,0.0011843599757129,2,0,1.081599053211132,-0.5152052503730453,-0.8575616786959709,-0.17284882205011975
ideb_publica_ef_initial_taxa_aprovacao,Publica Ef Initial Taxa Aprovacao,education,achievement,biennial,4,2.0860293189816943,0.2420757971478249,1.6115607565719574,2.560497881391431,8.617256840872239,6.85771923796405e-18,4,0,1.081599053211132,1.0044302657705624,0.5299617033608255,1.4788988281802993
ideb_publica_ef_initial_taxa_aprovacao,Publica Ef Initial Taxa Aprovacao,education,achievement,biennial,6,6.360675555110714,0.4196327397749464,5.53819538515182,7.183155725069609,15.157719958938412,6.736767928806292e-52,6,0,1.081599053211132,5.279076501899582,4.456596331940688,6.101556671858477
ideb_publica_ef_initial_taxa_aprovacao,Publica Ef Initial Taxa Aprovacao,education,achievement,biennial,8,3.854327983420333,0.98649668351128,1.9207944837382245,5.787861483102442,3.9070866104703543,9.34156755484097e-05,8,0,1.081599053211132,2.772728930209201,0.8391954305270926,4.70626242989131
inep_ind_municipal_afd_ef_grupo_1,Municipal Afd Ef Grupo 1,education,teacher_profile,annual,-5,0.0032544357929208,0.4376129561686003,-0.8544669582975357,0.8609758298833776,0.0074367903121841,0.9940663545222485,-5,0,-0.395066841668225,0.39832127746114576,-0.45940011662931074,1.2560426715516027
inep_ind_municipal_afd_ef_grupo_1,Municipal Afd Ef Grupo 1,education,teacher_profile,annual,-4,0.3086081456734335,0.3770723940577115,-0.4304537466796809,1.047670038026548,0.8184320850234414,0.4131105071934662,-4,0,-0.395066841668225,0.7036749873416585,-0.035386905011455916,1.442736879694773
inep_ind_municipal_afd_ef_grupo_1,Municipal Afd Ef Grupo 1,education,teacher_profile,annual,-3,0.6710828672823309,0.2671658288018748,0.1474378428306563,1.1947278917340056,2.5118589090972168,0.0120097093592502,-3,0,-0.395066841668225,1.0661497089505558,0.5425046844988812,1.5897947334022307
inep_ind_municipal_afd_ef_grupo_1,Municipal Afd Ef Grupo 1,education,teacher_profile,annual,-2,0.1967417221513924,0.2293779097632359,-0.25283898098455,0.6463224252873347,0.8577186981713688,0.3910478126338927,-2,0,-0.395066841668225,0.5918085638196173,0.142227860683675,1.0413892669555598
inep_ind_municipal_afd_ef_grupo_1,Municipal Afd Ef Grupo 1,education,teacher_profile,annual,0,-0.395066841668225,0.2189580056343084,-0.8242245327114696,0.0340908493750194,-1.8043041656492056,0.0711836371202701,0,0,-0.395066841668225,0.0,0.0,0.0
inep_ind_municipal_afd_ef_grupo_1,Municipal Afd Ef Grupo 1,education,teacher_profile,annual,1,-0.8044568916029182,0.2760043073272946,-1.3454253339644155,-0.2634884492414209,-2.9146533957854794,0.003560837675403,1,0,-0.395066841668225,-0.40939004993469325,-0.9503584922961905,0.13157839242680408
inep_ind_municipal_afd_ef_grupo_1,Municipal Afd Ef Grupo 1,education,teacher_profile,annual,2,-1.0406765910175535,0.3308599422537727,-1.689162077834948,-0.3921911042001589,-3.145368955602805,0.0016587748938422,2,0,-0.395066841668225,-0.6456097493493285,-1.294095236166723,0.0028757374680660752
inep_ind_municipal_afd_ef_grupo_1,Municipal Afd Ef Grupo 1,education,teacher_profile,annual,3,-1.2266130891385898,0.4376663381286911,-2.0844391118708243,-0.3687870664063551,-2.802621500166452,0.0050689119326455,3,0,-0.395066841668225,-0.8315462474703648,-1.6893722702025993,0.026279775261869864
inep_ind_municipal_afd_ef_grupo_1,Municipal Afd Ef Grupo 1,education,teacher_profile,annual,4,-1.7621597934323503,0.4939406808924255,-2.7302835279815043,-0.7940360588831964,-3.567553476762786,0.0003603298570460331,4,0,-0.395066841668225,-1.3670929517641253,-2.3352166863132795,-0.3989692172149714
inep_ind_municipal_afd_ef_grupo_1,Municipal Afd Ef Grupo 1,education,teacher_profile,annual,5,-1.6507641511596938,0.8483964841060556,-3.3136212600075625,0.0120929576881751,-1.9457461011275672,0.0516852459274255,5,0,-0.395066841668225,-1.2556973094914687,-2.9185544183393377,0.40715979935640007
inep_ind_municipal_afd_ef_grupo_1,Municipal Afd Ef Grupo 1,education,teacher_profile,annual,6,-2.22166301966786,0.8729602574917541,-3.932665124351698,-0.5106609149840222,-2.544976132191042,0.0109285207852367,6,0,-0.395066841668225,-1.8265961779996351,-3.537598282683473,-0.11559407331579724
inep_ind_municipal_afd_ef_grupo_5,Municipal Afd Ef Grupo 5,education,teacher_profile,annual,-5,1.4868873317316489,0.4459634048985015,0.6127990581305858,2.360975605332712,3.334101667086462,0.0008557537288979249,-5,0,-0.2792990646328067,1.7661863963644555,0.8920981227633924,2.6402746699655184
inep_ind_municipal_afd_ef_grupo_5,Municipal Afd Ef Grupo 5,education,teacher_profile,annual,-4,0.4820121089114129,0.3646074540226147,-0.2326185009729118,1.1966427187957378,1.322002892682266,0.1861671876751524,-4,0,-0.2792990646328067,0.7613111735442195,0.04668056365989487,1.4759417834285444
inep_ind_municipal_afd_ef_grupo_5,Municipal Afd Ef Grupo 5,education,teacher_profile,annual,-3,0.1731976241731546,0.257844610811571,-0.3321778130175244,0.6785730613638338,0.6717131827111364,0.5017663073541516,-3,0,-0.2792990646328067,0.4524966888059613,-0.05287874838471773,0.9578721259966405
inep_ind_municipal_afd_ef_grupo_5,Municipal Afd Ef Grupo 5,education,teacher_profile,annual,-2,-0.0613894861019443,0.2157518676060561,-0.4842631466098143,0.3614841744059257,-0.2845374493537924,0.7759985390414128,-2,0,-0.2792990646328067,0.21790957853086237,-0.2049640819770076,0.6407832390387324
inep_ind_municipal_afd_ef_grupo_5,Municipal Afd Ef Grupo 5,education,teacher_profile,annual,0,-0.2792990646328067,0.2129150751870804,-0.6966126119994842,0.1380144827338708,-1.3117862339592312,0.1895922709706815,0,0,-0.2792990646328067,0.0,0.0,0.0
inep_ind_municipal_afd_ef_grupo_5,Municipal Afd Ef Grupo 5,education,teacher_profile,annual,1,-0.9697203128175484,0.269156728495326,-1.4972675006683875,-0.4421731249667094,-3.602809107684588,0.0003147967123801896,1,0,-0.2792990646328067,-0.6904212481847418,-1.217968436035581,-0.16287406033390273
inep_ind_municipal_afd_ef_grupo_5,Municipal Afd Ef Grupo 5,education,teacher_profile,annual,2,-0.7116959809744439,0.3234115198350946,-1.3455825598512292,-0.0778094020976584,-2.200589457473045,0.0277651006071989,2,0,-0.2792990646328067,-0.4323969163416372,-1.0662834952184226,0.20148966253514827
inep_ind_municipal_afd_ef_grupo_5,Municipal Afd Ef Grupo 5,education,teacher_profile,annual,3,-0.7806595157088526,0.4309249392588508,-1.6252723966562002,0.063953365238495,-1.811590475713732,0.070049497678163,3,0,-0.2792990646328067,-0.5013604510760459,-1.3459733320233935,0.34325242987130167
inep_ind_municipal_afd_ef_grupo_5,Municipal Afd Ef Grupo 5,education,teacher_profile,annual,4,-0.4246297359151327,0.4847272135195472,-1.3746950744134452,0.5254356025831798,-0.8760179417861569,0.381020280092198,4,0,-0.2792990646328067,-0.14533067128232602,-1.0953960097806386,0.8047346672159865
inep_ind_municipal_afd_ef_grupo_5,Municipal Afd Ef Grupo 5,education,teacher_profile,annual,5,-1.5257682054802588,0.8142316117596222,-3.121662164529118,0.0701257535686006,-1.8738749312163727,0.0609476654490403,5,0,-0.2792990646328067,-1.2464691408474522,-2.8423630998963114,0.34942481820140725
inep_ind_municipal_afd_ef_grupo_5,Municipal Afd Ef Grupo 5,education,teacher_profile,annual,6,-1.0111180192408995,0.8476079464619952,-2.67242959430641,0.650193555824611,-1.1929076685293154,0.2329055356068587,6,0,-0.2792990646328067,-0.7318189546080929,-2.3931305296736034,0.9294926204574177
inep_ind_municipal_afd_em_grupo_1,Municipal Afd Em Grupo 1,education,teacher_profile,annual,-5,7.215748576617734,3.13784987737021,1.065562816972122,13.365934336263344,2.2995837463917037,0.0214718137983463,-5,0,-1.1197421509407604,8.335490727558494,2.1853049679128826,14.485676487204104
inep_ind_municipal_afd_em_grupo_1,Municipal Afd Em Grupo 1,education,teacher_profile,annual,-4,7.395706637991565,3.970661870704873,-0.3867906285899867,15.178203904573117,1.8625878704395136,0.0625202721920624,-4,0,-1.1197421509407604,8.515448788932325,0.7329515223507737,16.297946055513876
inep_ind_municipal_afd_em_grupo_1,Municipal Afd Em Grupo 1,education,teacher_profile,annual,-3,3.015674586501881,2.372316726876858,-1.6340661981767606,7.665415371180522,1.2711939145124185,0.2036596709923948,-3,0,-1.1197421509407604,4.135416737442641,-0.5143240472360002,8.785157522121283
inep_ind_municipal_afd_em_grupo_1,Municipal Afd Em Grupo 1,education,teacher_profile,annual,-2,3.1835287949907003,2.2694832618646856,-1.264658398264083,7.6317159882454835,1.4027549127526957,0.1606899361642155,-2,0,-1.1197421509407604,4.303270945931461,-0.14491624732332276,8.751458139186244
inep_ind_municipal_afd_em_grupo_1,Municipal Afd Em Grupo 1,education,teacher_profile,annual,0,-1.1197421509407604,1.7338929936538707,-4.518172418502347,2.278688116620826,-0.6457965716679569,0.5184111085635094,0,0,-1.1197421509407604,0.0,0.0,0.0
inep_ind_municipal_afd_em_grupo_1,Municipal Afd Em Grupo 1,education,teacher_profile,annual,1,-0.033022767776512,2.009157531859284,-3.9709715302207074,3.9049259946676833,-0.0164361267112552,0.9868864586893742,1,0,-1.1197421509407604,1.0867193831642483,-2.851229379279947,5.024668145608444
inep_ind_municipal_afd_em_grupo_1,Municipal Afd Em Grupo 1,education,teacher_profile,annual,2,-1.9856614826018797,2.7510438661721666,-7.377707460299326,3.4063844950955664,-0.7217847403374019,0.4704268327446064,2,0,-1.1197421509407604,-0.8659193316611193,-6.257965309358566,4.526126646036326
inep_ind_municipal_afd_em_grupo_1,Municipal Afd Em Grupo 1,education,teacher_profile,annual,3,-1.2332092594260915,4.188640852504323,-9.442945330334563,6.97652681148238,-0.2944175217812659,0.7684388794923196,3,0,-1.1197421509407604,-0.11346710848533115,-8.323203179393802,8.09626896242314
inep_ind_municipal_afd_em_grupo_1,Municipal Afd Em Grupo 1,education,teacher_profile,annual,4,3.308008328593274,5.294510988379723,-7.0692332086309815,13.68524986581753,0.6247995963845611,0.5321025956231218,4,0,-1.1197421509407604,4.427750479534034,-5.949491057690221,14.804992016758291
inep_ind_municipal_afd_em_grupo_1,Municipal Afd Em Grupo 1,education,teacher_profile,annual,5,18.19694413598141,7.312929477938223,3.863602359222499,32.53028591274033,2.4883248485956666,0.0128346439827651,5,0,-1.1197421509407604,19.31668628692217,4.98334451016326,33.65002806368109
inep_ind_municipal_afd_em_grupo_1,Municipal Afd Em Grupo 1,education,teacher_profile,annual,6,10.615277469314751,9.737722258735614,-8.47065815780705,29.701213096436557,1.0901191456546109,0.2756606636285036,6,0,-1.1197421509407604,11.735019620255512,-7.350916006866289,30.820955247377317
inep_ind_municipal_afd_em_grupo_5,Municipal Afd Em Grupo 5,education,teacher_profile,annual,-5,-0.8973802229130515,3.778277769747557,-8.302804651618263,6.508044205792161,-0.2375103890185949,0.8122608604903989,-5,0,0.0475325281714836,-0.9449127510845351,-8.350337179789747,6.460511677620677
inep_ind_municipal_afd_em_grupo_5,Municipal Afd Em Grupo 5,education,teacher_profile,annual,-4,-4.286043007052621,3.766473457893967,-11.668330984524795,3.096244970419554,-1.1379458942076743,0.2551430757544454,-4,0,0.0475325281714836,-4.333575535224105,-11.715863512696279,3.0487124422480703
inep_ind_municipal_afd_em_grupo_5,Municipal Afd Em Grupo 5,education,teacher_profile,annual,-3,-1.3344758727119022,2.081532978148726,-5.4142805098834055,2.745328764459601,-0.6411024407111524,0.5214561285707406,-3,0,0.0475325281714836,-1.3820084008833857,-5.461813038054889,2.6977962362881174
inep_ind_municipal_afd_em_grupo_5,Municipal Afd Em Grupo 5,education,teacher_profile,annual,-2,-1.0424715840142724,2.368679095424197,-5.685082611045699,3.600139443017154,-0.440106718562305,0.6598598161079746,-2,0,0.0475325281714836,-1.090004112185756,-5.732615139217183,3.5526069148456703
inep_ind_municipal_afd_em_grupo_5,Municipal Afd Em Grupo 5,education,teacher_profile,annual,0,0.0475325281714836,1.670597065782097,-3.2268377207614263,3.321902777104394,0.028452419284737,0.9773013165591806,0,0,0.0475325281714836,0.0,0.0,0.0
inep_ind_municipal_afd_em_grupo_5,Municipal Afd Em Grupo 5,education,teacher_profile,annual,1,-2.6806010640106552,2.4021293965516715,-7.388774681251931,2.027572553230621,-1.115927005372291,0.2644533811016633,1,0,0.0475325281714836,-2.728133592182139,-7.436307209423415,1.9800400250591375
inep_ind_municipal_afd_em_grupo_5,Municipal Afd Em Grupo 5,education,teacher_profile,annual,2,1.320639359214398,3.39712955697618,-5.337734572458915,7.9790132908877105,0.3887515436384807,0.6974599492298217,2,0,0.0475325281714836,1.2731068310429143,-5.385267100630399,7.931480762716227
inep_ind_municipal_afd_em_grupo_5,Municipal Afd Em Grupo 5,education,teacher_profile,annual,3,-2.929605476932608,4.4217247309836205,-11.596185949660503,5.736974995795288,-0.662548135664002,0.5076199963584999,3,0,0.0475325281714836,-2.977138005104092,-11.643718477831987,5.689442467623804
inep_ind_municipal_afd_em_grupo_5,Municipal Afd Em Grupo 5,education,teacher_profile,annual,4,-3.26036484001526,5.790629338394769,-14.609998343269009,8.089268663238487,-0.5630415365040566,0.573406600256152,4,0,0.0475325281714836,-3.307897368186744,-14.657530871440493,8.041736135067003
inep_ind_municipal_afd_em_grupo_5,Municipal Afd Em Grupo 5,education,teacher_profile,annual,5,-23.04386433854012,11.839618262533383,-46.24951613310555,0.1617874560253085,-1.9463350783413949,0.0516145025309668,5,0,0.0475325281714836,-23.091396866711605,-46.29704866127703,0.1142549278538249
inep_ind_municipal_afd_em_grupo_5,Municipal Afd Em Grupo 5,education,teacher_profile,annual,6,-22.536364338540125,11.043060156993583,-44.180762246247546,-0.8919664308327029,-2.040771671814884,0.0412735275557049,6,0,0.0475325281714836,-22.58389686671161,-44.22829477441903,-0.9394989590041865
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,-8,0.0910212583106419,0.0655410311877746,-0.0374391628173962,0.2194816794386802,1.3887675653113642,0.1649034410890787,-8,0,0.2931795565492723,-0.2021582982386304,-0.3306187193666685,-0.07369787711059211
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,-7,0.105316325169231,0.0726093304736287,-0.0369979625590812,0.2476306128975433,1.450451677246649,0.1469326052319282,-7,0,0.2931795565492723,-0.1878632313800413,-0.3301775191083535,-0.04554894365172901
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,-6,0.2248467520985801,0.0835792090477453,0.0610315023649992,0.3886620018321611,2.690223497689891,0.0071404179903797,-6,0,0.2931795565492723,-0.0683328044506922,-0.2321480541842731,0.0954824452828888
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,-5,0.4476589894860587,0.0898956334185766,0.2714635479856485,0.6238544309864689,4.979763448594283,6.366203802397767e-07,-5,0,0.2931795565492723,0.1544794329367864,-0.021716008563623823,0.33067487443719656
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,-4,0.501956336758273,0.0988585109958068,0.3081936552064916,0.6957190183100543,5.077522731245304,3.823877704050686e-07,-4,0,0.2931795565492723,0.2087767802090007,0.01501409865721931,0.40253946176078204
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,-3,0.5622948152285325,0.1047310568517741,0.3570219437990551,0.7675676866580099,5.368940523767924,7.920053100476566e-08,-3,0,0.2931795565492723,0.2691152586792602,0.0638423872497828,0.4743881301087376
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,-2,0.6082711895710821,0.1109770185207615,0.3907562332703893,0.8257861458717748,5.48105542641954,4.2279598975316083e-08,-2,0,0.2931795565492723,0.31509163302180976,0.09757667672111697,0.5326065893225025
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,-1,0.6822661942024242,0.1158392763703425,0.4552212125165528,0.9093111758882956,5.889765678621759,3.867435902516103e-09,-1,0,0.2931795565492723,0.3890866376531519,0.16204165596728048,0.6161316193390233
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,0,0.2931795565492723,0.0478217879582302,0.199448852151141,0.3869102609474035,6.130669075053174,8.751026149081535e-10,0,0,0.2931795565492723,0.0,0.0,0.0
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,1,0.2880681769220388,0.0518222976909544,0.1864964734477681,0.3896398803963094,5.55876890368605,2.716841352245832e-08,1,0,0.2931795565492723,-0.005111379627233514,-0.1066830831015042,0.09646032384703712
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,2,0.3677178888202643,0.0629620888473793,0.2443121946794007,0.4911235829611279,5.840306374072427,5.2104911629664145e-09,2,0,0.2931795565492723,0.07453833227099199,-0.04886736186987159,0.1979440264118556
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,3,0.5050868310010327,0.0793745448312175,0.3495127231318462,0.6606609388702191,6.363335148252525,1.9741926456623043e-10,3,0,0.2931795565492723,0.21190727445176039,0.056333166582573924,0.36748138232094685
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,4,0.5492678715417242,0.0872646036520227,0.3782292483837596,0.7203064946996888,6.294280252873096,3.0882942849244385e-10,4,0,0.2931795565492723,0.2560883149924519,0.0850496918344873,0.42712693815041647
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,5,0.4067012343778559,0.1183070162464624,0.1748194825347895,0.6385829862209224,3.437676371878045,0.0005867284780903867,5,0,0.2931795565492723,0.11352167782858358,-0.11836007401448281,0.34540342967165005
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,6,0.4478782240253045,0.1271047082667461,0.198752995822482,0.697003452228127,3.523694992363087,0.0004255738302816804,6,0,0.2931795565492723,0.15469866747603223,-0.09442656072679032,0.4038238956788547
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,7,-0.2969580060537564,0.1968352333410227,-0.682755063402161,0.088839051294648,-1.5086628598614158,0.1313849613241847,7,0,0.2931795565492723,-0.5901375626030287,-0.9759346199514333,-0.2043405052546243
inep_ind_municipal_atu_ef,Municipal Atu Ef,education,school_inputs,annual,8,-0.3570071987523679,0.2020697383132535,-0.7530638858463449,0.039049488341609,-1.7667524179148806,0.077269700573923,8,0,0.2931795565492723,-0.6501867553016403,-1.046243442395617,-0.2541300682076633
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,-8,-0.1236933989286508,0.113887280254051,-0.3469124682265908,0.0995256703692892,-1.086103721616014,0.2774331060248777,-8,0,-0.3735474520054272,0.2498540530767764,0.02663498377883644,0.47307312237471644
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,-7,-0.1455335097319561,0.1228860605928672,-0.3863901884939759,0.0953231690300636,-1.1842963231942312,0.2362957837907845,-7,0,-0.3735474520054272,0.2280139422734711,-0.012842736488548667,0.4688706210354908
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,-6,-0.1038521715846333,0.1453114680910764,-0.388662649043143,0.1809583058738765,-0.7146866861158004,0.4748026664125832,-6,0,-0.3735474520054272,0.26969528042079394,-0.0151151970377158,0.5545057578793038
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,-5,-0.0752363605838503,0.1571309683008535,-0.3832130584535233,0.2327403372858227,-0.4788130652882993,0.6320716211003194,-5,0,-0.3735474520054272,0.2983110914215769,-0.009665606448096109,0.6062877892912499
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,-4,-0.0571139310285221,0.1753587412911066,-0.4008170639590911,0.2865892019020469,-0.3256976561762003,0.7446531177263149,-4,0,-0.3735474520054272,0.31643352097690514,-0.027269611953663897,0.6601366539074741
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,-3,-0.1554375857904416,0.1837924761856594,-0.5156708391143341,0.2047956675334508,-0.8457233343623117,0.397707102700768,-3,0,-0.3735474520054272,0.21810986621498563,-0.14212338710890687,0.578343119538878
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,-2,-0.1478293494614393,0.198522718201207,-0.5369338771358051,0.2412751782129263,-0.7446470147140095,0.4564851381626724,-2,0,-0.3735474520054272,0.22571810254398791,-0.16338642513037788,0.6148226302183535
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,-1,-0.1511468684111428,0.2078982395600926,-0.5586274179489245,0.2563336811266388,-0.7270233203078856,0.4672116700284113,-1,0,-0.3735474520054272,0.2224005835942844,-0.18507996594349724,0.629881133132066
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,0,-0.3735474520054272,0.1233835771536419,-0.6153792632265653,-0.1317156407842891,-3.0275297622492485,0.0024656143304065,0,0,-0.3735474520054272,0.0,0.0,0.0
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,1,-0.0872071125638096,0.0905442523188142,-0.2646738471086856,0.0902596219810662,-0.9631435494850163,0.3354754895122059,1,0,-0.3735474520054272,0.28634033944161763,0.10887360489674164,0.4638070739864934
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,2,-0.3127525573146352,0.1306717788930873,-0.5688692439450864,-0.056635870684184,-2.3934208286130563,0.0166920833573771,2,0,-0.3735474520054272,0.06079489469079202,-0.1953217919396592,0.3169115813212432
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,3,-0.1917339494332771,0.1337431514878484,-0.45387052634946,0.0704026274829057,-1.433598261296375,0.1516869399747913,3,0,-0.3735474520054272,0.18181350257215012,-0.0803230743440328,0.4439500794883329
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,4,-0.5031281777328664,0.1672747881319864,-0.8309867624715599,-0.175269592994173,-3.007794440222984,0.0026315106845159,4,0,-0.3735474520054272,-0.12958072572743923,-0.4574393104661327,0.19827785901125422
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,5,-0.5914163801240184,0.1998043600404665,-0.9830329258033328,-0.1997998344447039,-2.9599773498648294,0.0030766166107424,5,0,-0.3735474520054272,-0.2178689281185912,-0.6094854737979056,0.17374761756072332
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,6,-2.776661089332551,0.2549040627725495,-3.276273052366748,-2.277049126298354,-10.892965216526036,1.24518770613604e-27,6,0,-0.3735474520054272,-2.403113637327124,-2.902725600361321,-1.9035016742929267
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,7,-1.855596926813496,0.3135372014411904,-2.470129841638229,-1.2410640119887626,-5.918267173031288,3.253511560209159e-09,7,0,-0.3735474520054272,-1.4820494748080688,-2.0965823896328017,-0.8675165599833354
inep_ind_municipal_atu_ef_anos_finais,Municipal Atu Ef Anos Finais,education,school_inputs,annual,8,-2.250111555039028,0.371063988703208,-2.977396972897316,-1.5228261371807403,-6.063944827690509,1.3282273438450711e-09,8,0,-0.3735474520054272,-1.8765641030336009,-2.603849520891889,-1.1492786851753132
inep_ind_municipal_atu_em,Municipal Atu Em,education,school_inputs,annual,-8,-0.1302893009504354,0.8936451518526819,-1.881833798581692,1.621255196680821,-0.1457953424581592,0.8840829527965702,-8,0,-0.033906380880617,-0.09638292006981838,-1.847927417701075,1.6551615775614381
inep_ind_municipal_atu_em,Municipal Atu Em,education,school_inputs,annual,-7,0.3540639744022131,0.8825642874789493,-1.3757620290565276,2.0838899778609536,0.4011764122176291,0.6882902458286366,-7,0,-0.033906380880617,0.3879703552828301,-1.3418556481759105,2.1177963587415705
inep_ind_municipal_atu_em,Municipal Atu Em,education,school_inputs,annual,-6,-1.4147101032089942,1.0388919335675186,-3.4509382930013306,0.6215180865833423,-1.3617490496349596,0.1732770959212196,-6,0,-0.033906380880617,-1.3808037223283771,-3.4170319121207138,0.6554244674639593
